file_id,subset_id,relative_file_path,rpm_mean,torque_mean_nm,rpm_bin,torque_bin,stratum,split,split_version,random_seed
A-0752,A_full_set,dataset/audio/A_full_set/753_Engine-A.wav,917.0878344974104,137.17255807487217,0,2,R0_T2,train,SPLIT-001,42
A-0753,A_full_set,dataset/audio/A_full_set/754_Engine-A.wav,3358.40619818628,-82.15763185082412,2,0,R2_T0,train,SPLIT-001,42
A-0754,A_full_set,dataset/audio/A_full_set/755_Engine-A.wav,4195.2453022991385,-67.74847368359326,2,0,R2_T0,train,SPLIT-001,42
A-0755,A_full_set,dataset/audio/A_full_set/756_Engine-A.wav,2084.045314852004,-20.75520505332273,1,0,R1_T0,train,SPLIT-001,42
A-0756,A_full_set,dataset/audio/A_full_set/757_Engine-A.wav,1190.9173515754017,56.272848227482825,0,1,R0_T1,train,SPLIT-001,42
A-0757,A_full_set,dataset/audio/A_full_set/758_Engine-A.wav,1643.0779743969924,-18.10066698689448,0,1,R0_T1,validation,SPLIT-001,42
A-0758,A_full_set,dataset/audio/A_full_set/759_Engine-A.wav,1362.600637743603,-14.82219331076325,0,1,R0_T1,test,SPLIT-001,42
A-0759,A_full_set,dataset/audio/A_full_set/760_Engine-A.wav,3004.0271107743424,668.1303964526995,2,3,R2_T3,validation,SPLIT-001,42
A-0760,A_full_set,dataset/audio/A_full_set/761_Engine-A.wav,5425.843685946167,316.1129708535626,3,3,R3_T3,train,SPLIT-001,42
A-0761,A_full_set,dataset/audio/A_full_set/762_Engine-A.wav,4801.011534693442,140.74844019199776,3,2,R3_T2,train,SPLIT-001,42
A-0762,A_full_set,dataset/audio/A_full_set/763_Engine-A.wav,2226.300170298837,169.1088078920111,1,2,R1_T2,train,SPLIT-001,42
A-0763,A_full_set,dataset/audio/A_full_set/764_Engine-A.wav,3392.037794325087,702.6943020704316,2,3,R2_T3,train,SPLIT-001,42
A-0764,A_full_set,dataset/audio/A_full_set/765_Engine-A.wav,1227.2826150826968,-9.118598328050236,0,1,R0_T1,test,SPLIT-001,42
A-0765,A_full_set,dataset/audio/A_full_set/766_Engine-A.wav,2635.333650997338,-48.11187821675122,1,0,R1_T0,train,SPLIT-001,42
A-0766,A_full_set,dataset/audio/A_full_set/767_Engine-A.wav,1277.774110396057,-10.040096396676248,0,1,R0_T1,train,SPLIT-001,42
